seq_id,ID,ratio_DCA_CA,ratio_DCA_GCA,ratio_DCA_TCA,ratio_LCA_GCA,ratio_LCA_TCA,ratio_CA_GCA,ratio_CA_TCA
210828-LD-069.05,LD-069.05,8.005638627450981e-6,1,1.0285262874251497e-4,451.7699082707776,0.04646572265241433,124911.95850023058,12.847523293124654
210811-LD-069.06,LD-069.06,6.9166113840420135e-6,1,3.5439592159559835e-5,1,3.5439592159559835e-5,144579.46882879632,5.123837409938335
210828-LD-069.07,LD-069.07,18.87383486851319,61.642677194267684,28.05878028863175,27.209339425623682,12.385264746635254,3.2660388110688006,1.4866496652167709
210828-LD-069.08,LD-069.08,0.2749211438023154,0.5759230899830129,0.40565171983050186,4.767487898209742,3.3579825133194934,2.094866484322267,1.4755202681762065
210828-LD-069.09,LD-069.09,0.34143933133438326,0.6039789401888754,0.5590960455978883,5.0751441476357,4.697999938367136,1.7689202290446675,1.6374681950461831
210828-LD-070.01,LD-070.01,2.4829867793819327,38.09293496497076,6.432873803093394,42.77969542429141,7.2243417907363074,15.341577845393475,2.5907805295260857
210828-LD-072.01,LD-072.01,290.32502312434576,524.8618493431964,2817.331270573267,593.5011063858977,3185.7701759677266,1.8078422717231606,9.704059402990588
210828-LD-072.02,LD-072.02,331.2866458002715,2704.2624538725463,6781971.910970752,4139.812593863647,10382162.68101523,8.16290812851814,20471.612716497835
210828-LD-072.03,LD-072.03,339.2983287049367,3850.0351846696594,12257.846520923307,3509.4970414641293,11173.631937494312,11.34705024738792,36.127046566100454
210828-LD-072.04,LD-072.04,56.162182368468464,181.25408321384504,432.4779243860837,206.81905532129582,493.4767492289654,3.227333333036713,7.700518501020588
210806-LD-072.07,LD-072.07,0.05193452207417534,2.807442548358138,2.8305448421711876,0.6053917431962677,0.6103734793074816,54.05734829615675,54.50218330936924
210828-LD-072.08,LD-072.08,0.05776302583987466,34.75931635375264,6.928081611604094,6.276219039376106,1.2509497389009134,601.7571941281126,119.93972806773462
211004-LD-072-11,LD-072.11,9.541105011979278,3128353.204467297,113.76248038671876,1756242.2310524047,63.865701634687326,327881.6447926641,11.9234072200112
220107-LD-072.15,LD-072.15,314.78474271295175,4579667.638950981,4579667.638950981,2838762.655370647,2838762.655370647,14548.569284144505,14548.569284144505
220418-LD-072.17,LD-072.17,273.96116405324244,7045505.2613016,7045505.2613016,7975333.363008415,7975333.363008415,25717.167926518065,25717.167926518065
220418-LD-072.18,LD-072.18,165.98065229734576,3740064.879113466,3740064.879113466,8485036.1183398,8485036.1183398,22533.1376118063,22533.1376118063
211004-LD-073-13,LD-073.13,0.0030650407554937216,2.2667048897190612e-4,8.392139897350536e-4,6.175081184881232e-8,2.286232557933173e-7,0.07395349917146328,0.27380190238281893
210828-LD-074.01,LD-074.01,13.253191874256235,811.6250592096216,536.1312730210948,1335.2865793111969,882.0438520112274,61.23996897578831,40.45299261550021
210828-LD-074.02,LD-074.02,0.27260917835686455,21.0642256931343,35.406910232756545,6.262735910592077,10.527048628712235,77.26895264531319,129.88157789172607
210828-LD-074.03,LD-074.03,0.05393541691577074,0.027860261755605586,0.014872399944874205,5.229366599235783e-6,2.791547050219405e-6,0.5165485565656068,0.27574459965888404
210806-LD-074.05,LD-074.05,0.03854714450138285,1809.8732716538716,1809.8732716538716,1,1,46952.20087155727,46952.20087155727
210806-LD-074.06,LD-074.06,187.0088081706421,1131.4842181289043,483.4046840049222,600.7575232186207,256.66199848135415,6.050432753394406,2.5849300294124347
220614-LD-074.07,LD-074.07,196.3241638708938,4533.22389054264,73.40369366154214,845.7966686221216,13.695462889669754,23.090503996867994,0.37389026503030814
210806-LD-074.08,LD-074.08,224.8311458593751,27236069.11227959,788.4561537697734,8799840.02030307,254.7463067300451,121140.10720434129,3.5068813564777552
210811-LD-074.09,LD-074.09,192.81597639792534,311.7308093306642,231.94223648415635,111.00146677823304,82.59025956672608,1.6167270739398043,1.2029202186310741
210828-LD-074.10,LD-074.10,100.48043115330591,586.0254625020248,279.15478456657183,181.08247951972155,86.25911977149605,5.832234752336091,2.7782005049386904
210828-LD-074.11,LD-074.11,0.09958790694560377,36.622364143038745,14.857699457735887,2.6098503936516813,1.0588167554415262,367.7390685903497,149.19180363787905
211004-LD-074-15,LD-074.15,68.40952242940055,16807171.462244537,16807171.462244537,8987962.325047119,8987962.325047119,245684.67759133593,245684.67759133593
211004-LD-074-16,LD-074.16,7.684127094358822,315.92008536013924,686.4354927022604,113.57783904247954,246.78348581194533,41.113334212296785,89.33161623604533
211004-LD-074-17,LD-074.17,66.1283804991348,1779997.6170851626,1779997.6170851626,708029.7450622545,708029.7450622545,26917.302429755575,26917.302429755575
211004-LD-074-18,LD-074.18,3.2374804403179205,1807.6197678309036,244.79494422781318,410.2536661374514,55.55815725664712,558.3415255022809,75.61279480773459
211004-LD-074-21,LD-074.21,16.655987236471674,5042230.461309166,5042230.461309166,819537.188303677,819537.188303677,302727.8053064412,302727.8053064412
211025-LD-074.22,LD-074.22,47.881905844384114,4803582.101179257,4803582.101179257,1083105.067728946,1083105.067728946,100321.44745430285,100321.44745430285
210828-LD-075.01,LD-075.01,0.004979807319530245,659.7244516377134,659.7244516377134,1,1,132479.91524699124,132479.91524699124
210828-LD-075.02,LD-075.02,0.001064922490869864,1.775138147590824,3.703841454148273,8.754399439440895,18.26613190301832,1666.9176985273666,3478.0385294734956
210811-LD-075.03,LD-075.03,0.0015392048826620888,1886.346790174458,1886.346790174458,1328.7350243258165,1328.7350243258165,1225533.2681325567,1225533.2681325567
211025-LD-075.04,LD-075.04,2.9325218729086428e-6,1,1,39114.92237197804,39114.92237197804,341003.42413069296,341003.42413069296
220614-LD-075.07,LD-075.07,0.02794021212180771,3.5068111959421135,3.190023048462994,9.462256145276722,8.607482270166564,125.51125884992837,114.17318646529309
210828-LD-076.01,LD-076.01,0.0010084031600981849,1.8728326046440078,1.2314427209140233,0.9762196082896142,0.6418932090678192,1857.2260369172745,1221.1809419499655
210828-LD-077.01,LD-077.01,21.875675977597492,366.3040241436074,713.3875072881241,660.8321905606812,1286.9894898424966,16.74480937269016,32.610992593723374
211203-LD-077.02,LD-077.02,1.651743702752483,70.15066372964908,1733756.6295530482,115.00512139479743,2842323.6652358407,42.47067121415343,1049652.3320560555
210828-LD-079.01,LD-079.01,6.26209879949762,11.253739128355535,27.256670769611695,4.899593617211994,11.866865635151152,1.7971193826035405,4.352641445356687
220207-LD-079.02,LD-079.02,6.759938650376059,101658.79728669918,101658.79728669918,41004.762850694686,41004.762850694686,15038.420101792468,15038.420101792468
210828-LD-080.01,LD-080.01,0.015365296852917699,0.3734104514197622,3.190023048462995,4.3084170370370376e-4,0.0036806547857142855,24.302195720277002,207.6121977335729
210828-LD-081.01,LD-081.01,55.723618639034335,158.44848259163763,838.3505670303828,362.84990944439056,1919.8380593749043,2.843470802175159,15.044797655030951
210828-LD-081.02,LD-081.02,10.207777571235653,14.48821770983194,13.14198972108447,40.7528764739895,36.966167575073506,1.419331250972599,1.2874486762051995
210828-LD-083.01,LD-083.01,62.782942443483634,194.34856364633484,309080.47068736894,659.7802209553472,1049275.4740096107,3.095563159074375,4923.00071736203
210811-LD-083.03,LD-083.03,0.015215978092651124,0.0075044208368779544,0.0076995246325222266,8.411226319595083e-6,8.629905710936192e-6,0.4931934569820636,0.5060157543366124
210806-LD-084.01,LD-084.01,0.04233435516678462,35407.23907503138,35407.23907503138,13074.752639366032,13074.752639366032,836371.2860521323,836371.2860521323
210806-LD-084.02,LD-084.02,407.85876544312606,0.01503806423168987,0.02070603195756914,3.687076386687797e-5,5.076765221674877e-5,3.687076386687797e-5,5.076765221674877e-5
210806-LD-084.03,LD-084.03,1,6.204120533333334e-4,8.179232857142858e-4,6.204120533333334e-4,8.179232857142858e-4,6.204120533333334e-4,8.179232857142858e-4
210806-LD-084.04,LD-084.04,1,1,1,1,1,1,1
210806-LD-084.05,LD-084.05,1,1.0897167213114754e-4,6.972823680649526e-5,1.0897167213114754e-4,6.972823680649526e-5,1.0897167213114754e-4,6.972823680649526e-5
220614-LD-084.07,LD-084.07,0.4207379814725405,0.018233348712958113,0.0376050815829094,0.014673131832616277,0.03026236860430234,0.04333658836585951,0.08937886104623931
210806-LD-085.01,LD-085.01,0.5225924801192998,797.2950132111404,465.72604368347885,94.5853755029539,55.25040542507616,1525.6534365537182,891.1839748960045
210806-LD-086.01,LD-086.01,0.0011130338584874108,0.02209091881315102,17.278088638055227,1.2669744595109732e-6,9.909455192307693e-4,19.847481408312326,15523.416926000597
210806-LD-086.02,LD-086.02,8.950746405958942e-4,1.4363741642254977e-4,3.0747269976218666e-4,5.691707491306034e-8,1.2183765986574704e-7,0.1604753502198693,0.34351626760142295
210806-LD-087.01,LD-087.01,0.04122205470401017,203.7766729359657,43793.83493945566,0.0046530904000000005,1,4943.38951319042,1062388.4533149023
210806-LD-087.04,LD-087.04,183.40389219339306,1518305.236707717,1518305.236707717,1483665.5281622065,1483665.5281622065,8278.478818250576,8278.478818250576
210806-LD-088.01,LD-088.01,0.0021709512384240326,5862.969753244937,1.624268535112404,44778.370319780006,12.405333990299932,2700645.5278567504,748.18287318674
211004-LD-088-02,LD-088.02,6.669294990117448e-7,1,1,4491.12438222126,4491.12438222126,1499408.8602795326,1499408.8602795326
211004-LD-088-03,LD-088.03,4.72068783313485e-7,1,1,1,1,2118335.3683777344,2118335.3683777344
220614-LD-088.07,LD-088.07,0.017169748169436408,3.388935189355824,0.05222818697050862,2.7675051117543665,0.042651088422266406,197.3782699613739,3.041872627082509
210828-LD-090.01,LD-090.01,0.6105867689019043,0.015999264842452388,0.020774878397399294,7.1322660944206005e-6,9.261173076923077e-6,0.02620309783526082,0.034024449030825535
210806-LD-092.01,LD-092.01,10.587744915583285,12505485.063115887,12505485.063115887,5562802.328741003,5562802.328741003,1181128.2915127687,1181128.2915127687
210806-LD-092.02,LD-092.02,92.52782703320081,3784623.4492381266,3784623.4492381266,17684054.714650832,17684054.714650832,40902.54327360491,40902.54327360491
211106-LD-092.03,LD-092.03,0.6426426196531674,7.094571616820651,5.130988107498462,0.1549347189842394,0.1120530235626833,11.039684265960409,7.984201406168243
210806-LD-093.01,LD-093.01,69.77548097520352,293.4412156389052,93.03351136711754,112.81294623589065,35.76656569235956,4.205506168322752,1.3333266939453896
210806-LD-093.02,LD-093.02,0.03446994080675652,18430.117963461256,18430.117963461256,1,1,534672.1674627516,534672.1674627516
210806-LD-094.01,LD-094.01,5.4700879623288525,156082.4513005163,156082.4513005163,264471.4192418105,264471.4192418105,28533.810127993856,28533.810127993856
210806-LD-094.02,LD-094.02,3.519720431034483e-4,8.338871684587813e-5,3.800086061946902e-5,8.338871684587813e-5,3.800086061946902e-5,0.2369185805514937,0.10796556534548447
210806-LD-094.03,LD-094.03,611.7881481646891,0.013899929487592246,0.010023826281525917,2.272016796875e-5,1.6384472813990462e-5,2.272016796875e-5,1.6384472813990462e-5
210806-LD-094.04,LD-094.04,1,2.492281949651848e-5,1.2389797307044964e-5,0.009272430487592836,0.004609572135327131,2.492281949651848e-5,1.2389797307044964e-5
210811-LD-094.07,LD-094.07,0.002111005533933704,0.014324435947452597,0.001196544887650936,3.1393134529753075e-6,2.622322775340709e-7,6.7855984824256055,0.5668127669098348
220401-LD-094.08,LD-094.08,8.89863373281204e-4,0.11186530078637115,0.11573839279080053,6.965704191616767e-6,7.206876503496502e-6,125.71064743780708,130.063104366277
220610-LD-094.09,LD-094.09,0.0015998033414229833,0.21035640929459026,0.07095375822727495,6.9345609538002985e-6,2.339045256468452e-6,131.4889173237279,44.351550212517644
220614-LD-094.10,LD-094.10,0.010047789224178127,4.074089477638632,3.5782611476674155,2.7956665883772134,2.4554259767559796,405.4712322025124,356.12422472567386
210806-LD-095.01,LD-095.01,0.02283753109659071,1.861605815188376,0.1271593962570716,1.2678720435967301e-4,8.660364201680672e-6,81.51519563628685,5.568001011985683
210806-LD-095.02,LD-095.02,0.0035161246673558687,50.98234568039076,50.98234568039076,1,1,14499.584202379707,14499.584202379707
210806-LD-095.03,LD-095.03,0.010249273982031534,2.1541922289999973,0.14097569782798458,0.2445534357628021,0.01600418514131232,210.17998277503455,13.754700876875324
210806-LD-097.01,LD-097.01,4.202589937411815,659074.2737832515,659074.2737832515,277174.1260743653,277174.1260743653,156825.73926999536,156825.73926999536
210806-2-LD-097.02,LD-097.02,0.4829715045319005,887538.9103635025,441.87575585622176,308691.7208513736,153.68721966442334,1837663.0961358924,914.9106142079561
210806-LD-098.01,LD-098.01,46.19144567125186,411809.8972333563,411809.8972333563,765404.5234126432,765404.5234126432,8915.284881192929,8915.284881192929
210806-LD-100.01,LD-100.01,0.4424519670243301,9.880469977006515,2.8623706221145446,13.991965815523026,4.053470329770496,22.3311697390718,6.469336414899801
220418-LD-100.02,LD-100.02,9.982581173594134e-6,3.899934960439855e-8,7.915508225932809e-8,3.899934960439855e-8,7.915508225932809e-8,0.003906740043102219,0.007929320171090484
210806-LD-100.03,LD-100.03,5.796246024985805e-6,1.3325001145475374e-7,2.0923850651723717e-7,2.1246474865409703e-5,3.336270384564943e-5,0.022989019251487015,0.036098969163019544
210811-LD-100.04,LD-100.04,0.0025062643321672492,0.7556976097501698,0.009280731714758817,0.005099153967698327,6.262277309849001e-5,301.52350653958877,3.703013922212053
210811-LD-100.05,LD-100.05,0.0016603713682179838,8.870169495618287,0.006585882267804289,0.0020230827826086956,1.5020891123742891e-6,5342.280447258204,3.966511585220044
210811-LD-100.07,LD-100.07,5.947985519280917e-7,1.6694497703788748e-6,4.017367579873077e-7,1.6694497703788748e-6,4.017367579873077e-7,2.8067482090654168,0.6754165030917488
210828-LD-101.01,LD-101.01,0.002209249419366184,0.06914884156511446,0.25389175258339874,0.049363904723765464,0.18124798624247182,31.29969887463078,114.92217689763532
210828-LD-101.02,LD-101.02,0.014200335464789665,0.004842446382955684,0.16373244020369462,0.0333526772593626,1.1277182653426787,0.3410092948129807,11.530181143232578
211004-LD-101-05,LD-101.05,1.778255966898955e-5,3.915391489469123e-7,9.5905687803607e-7,3.915391489469123e-7,9.5905687803607e-7,0.022018154654625186,0.05393244256666487
211004-LD-101-08,LD-101.08,3.090746177138532e-5,4.481450833092555e-6,1.0467025594149907e-5,4.481450833092555e-6,1.0467025594149907e-5,0.14499575753715122,0.3386569130642901
210806-LD-102.01,LD-102.01,1.1973242521994136e-4,1,1,1,1,8351.956440897771,8351.956440897771
210811-LD-102.02,LD-102.02,6.111174524771741e-6,2.4989744360902256e-5,9.704174576271185e-5,0.017266469262265282,0.06705023853665104,4.0891884628079165,15.879393620547347
210811-LD-102.03,LD-102.03,5.449647223705286e-6,1,1,425.19520778426124,425.19520778426124,183498.116290927,183498.116290927
210828-LD-102.04,LD-102.04,0.017133183380416053,0.29535976650314594,0.20688237711355595,3.1426811474240357,2.2012657782965745,17.239047755757667,12.074952594625888
210828-LD-102.05,LD-102.05,5.247772126268341e-4,0.040085508621969565,0.008979585276193998,0.17677810947097117,0.039600198763324275,76.38576458249175,17.111233224563293
211004-LD-102-12,LD-102.12,4.319204949856978e-5,0.009013125503605916,0.003319112829585071,1.767891489361702e-5,6.510318003790272e-6,208.67556895868918,76.84545809049827
211004-LD-102-13,LD-102.13,1.5040564806924437e-4,0.010059676545119448,0.001130471097855561,5.979298894885634e-6,6.719325970164823e-7,66.8836355167203,7.516147913109686
211004-LD-102-18,LD-102.18,2.9439498294721206e-7,6.811726540770019e-6,1.643097063231402e-6,6.811726540770019e-6,1.643097063231402e-6,23.138052396740157,5.581267203612724
211025-LD-102.19,LD-102.19,0.0011918922987890664,1.3658435763161352,0.37249610662473936,1.410027393939394e-4,3.8454602238805966e-5,1145.9454664685718,312.5249714283634
211025-LD-102.20,LD-102.20,0.0015644838805521789,1.8978037060392614,0.5388877547931453,4.6530904e-4,1.3212606923076922e-4,1213.0541769273063,344.4508195271062
211025-LD-102.23,LD-102.23,0.0015875474892306563,0.29473466646821866,0.05853814673330431,2.820054787878788e-5,5.600996413043479e-6,185.65407867644353,36.87332009304022
211025-LD-102.24,LD-102.24,0.0010448080221747012,0.16779362035103226,0.05915004373748519,2.2698001951219512e-5,8.001423447204969e-6,160.59756126468147,56.61331314662778
211025-LD-102.25,LD-102.25,3.382427369312113e-4,0.08595125480250279,0.041567686781907975,6.743609275362319e-5,3.2613396835443034e-5,254.11116165365814,122.89306537382244
210806-LD-104.01,LD-104.01,0.0033954183782637223,3364.8348149057897,3364.8348149057897,1,1,990992.6966427119,990992.6966427119
210828-LD-104.02,LD-104.02,0.00846454956768673,1.835515455910878,2.332373563714082,4.345177109373996,5.521378851332079,216.84738700307528,275.54609315749974
210811-LD-105.01,LD-105.01,19.236694265356547,348183.9298242287,348183.9298242287,4174433.6765234447,4174433.6765234447,18099.987712092236,18099.987712092236
210811-LD-105.02,LD-105.02,209.5647878648939,1344786.8231845072,5774.645399272828,5441807.717425895,23367.651554427313,6417.045711188318,27.55541834153805
210811-LD-105.03,LD-105.03,0.38698687677527216,169.53327374823493,2240725.0749988537,146.77284556667533,1939899.9861147187,438.08533033714446,5790183.619844219
210828-LD-105.04,LD-105.04,0.05170709921692337,10.661690650038413,32.486828889982505,1.0692983714069308,3.2582180785848225,206.19394264045113,628.2856586808838
210811-LD-107.01,LD-107.01,0.54689773328413,1666.974027332893,1082.1597795741013,447.4837551912017,290.49578094236136,3048.0543726569977,1978.724199633657
210811-LD-109.01,LD-109.01,59.21540327153365,527922.1895204464,527922.1895204464,312332.45481802645,312332.45481802645,8915.284881192929,8915.284881192929
210811-LD-109.02,LD-109.02,7.97925891178625,129.66758286480524,11.459748034079904,119.70357216378551,10.57914974174022,16.250579696476805,1.4361920274516455
211004-LD-109-03,LD-109.03,1.0745258046687897e-6,1,1,1,1,930643.0759084828,930643.0759084828
211004-LD-109-05,LD-109.05,3.484871713895528e-6,1,1,3693.8833676257696,3693.8833676257696,286954.6089781768,286954.6089781768
211004-LD-109-06,LD-109.06,2.1694344845908613e-5,1,1,1,1,46094.961940673325,46094.961940673325
211004-LD-109-09,LD-109.09,1.4680794290029125e-6,1,1,1,1,681162.0544803751,681162.0544803751
211004-LD-109.10,LD-109.10,1.1050927569966982e-6,1,1,1,1,904901.4154410822,904901.4154410822
211004-LD-109.11,LD-109.11,1.1088744432373712e-5,1,1,1,1,90181.53552899,90181.53552899
210811-LD-110.01,LD-110.01,0.0034067852750813,101.96469136078152,101.96469136078152,2737.194150111181,2737.194150111181,29929.884958290546,29929.884958290546
210811-LD-110.02,LD-110.02,0.0024016915882352943,1,1,1,1,416.37319500076865,416.37319500076865
220107-LD-110.04,LD-110.04,0.40202943467584,0.14193293194161513,1.6589918850232133,2.0477087055634279e-7,2.3934770309814668e-6,0.35304114499988526,4.126543337208315
211004-LD-111-02,LD-111.02,8.281695131845843e-5,2.9163838295205266e-6,9.099912937519867e-7,2.9163838295205266e-6,9.099912937519867e-7,0.035214817535435115,0.010987983489669532
211004-LD-111-04,LD-111.04,6.408531941610422e-6,4.1661507055368526e-7,1.527220017486404e-7,4.1661507055368526e-7,1.527220017486404e-7,0.06500943965787469,0.023831043231137012
211004-LD-111-06,LD-111.06,1,2.7804543770540783e-6,9.073314375264121e-7,2.7804543770540783e-6,9.073314375264121e-7,2.7804543770540783e-6,9.073314375264121e-7
211025-LD-111.07,LD-111.07,0.02083783540150618,19700.36640502017,19700.36640502017,1,1,945413.2843182073,945413.2843182073
211025-LD-111.08,LD-111.08,0.017395855229997276,1.5715789876555866,0.7689394389104993,0.22910284923609836,0.11209504436503016,90.34215144223367,44.20245102894086
211025-LD-111.11,LD-111.11,0.020318182326313237,13.014270665619438,18476.732218237274,0.4057029717924651,575.9881104790022,640.5233724458312,909369.3481778052
211106-LD-111.12,LD-111.12,0.016754414242122897,11.946050608960034,7.079883291587357,1.5583000378009415,0.9235338742522936,713.0091471014263,422.5682371985025
210811-LD-112.01,LD-112.01,0.08092778835209469,4.506555837245608,517.2410909961075,0.49832490590495293,57.19536766204786,55.68613610987138,6391.390417661396
211106-LD-113.05,LD-113.05,12.017006292921685,9.882277380938072,515660.9353843123,47.72818614494563,2490474.630794364,0.8223576771162198,42910.931625961566
211025-LD-113.07,LD-113.07,14619.736947894971,716149.0097724488,716149.0097724488,329154.24022599123,329154.24022599123,48.98508176479631,48.98508176479631
210828-LD-115.01,LD-115.01,0.45753784560337035,0.6541671865514121,0.8987371436846209,4.916202504130001,6.754196613910609,1.4297553586823841,1.9642902818223185
210828-LD-115.02,LD-115.02,0.28689927491058553,0.06539352946029713,0.05700492004477351,0.3764027979411098,0.3281182645798197,0.22793201370298877,0.19869314783921832
210811-LD-116.01,LD-116.01,0.28972000139448895,3.933641050032125,2.205941252249241,1.0681401080041066,0.5990008486943607,13.577388620387293,7.6140454287986294
210828-LD-116.02,LD-116.02,0.32656904818646026,0.550542112836861,0.07671665953652415,2.7997241596230436,0.3901345240298236,1.6858367805956904,0.2349171177199912
210828-LD-116.07,LD-116.07,0.070842185052133,0.5594940171106313,0.02568946221546167,1.8398187334665719,0.08447624530601965,7.897752119007873,0.3626294445400958
211004-LD-117-05,LD-117.05,0.0019293511053922645,0.5476808586858487,0.05001326435214007,2.422223008849557e-5,2.2119319625686815e-6,283.8679062380911,25.922323942158602
211004-LD-117-09,LD-117.09,5.250434681542099e-4,0.08274688096935427,0.0720096242936504,1.0437618663077612e-5,9.08323056583818e-6,157.60005787759042,137.1498336067301
211004-LD-117.12,LD-117.12,2.018021101287445,158.5313073078933,62.78169356871425,15.000413006503978,5.940475410005014,78.55780457734284,31.11052383379993
211025-LD-117.15,LD-117.15,0.008160201246518447,1.4479995809065793,2.166186961701394,3.021487272727273e-5,4.520102368421053e-5,177.44655274578784,265.4575415803131
211025-LD-117.17,LD-117.17,0.0035072380843718175,0.7625104176050602,0.23526069892088808,4.1545449999999994e-5,1.2818200746268656e-5,217.41050914187755,67.07862234081142
211106-LD-117.18,LD-117.18,8.315256730326427e-5,0.00185232592424921,1.8476559902378133e-4,1.1244459295810464e-6,1.1216110676262555e-7,22.276232524410517,2.222007149219169
210828-LD-118.01,LD-118.01,0.017436062691666296,1.014579977143923,0.05036165082011786,5.201663819156394,0.25819982933374425,58.188594242027456,2.888361421422774
210828-LD-118.02,LD-118.02,0.002941421294971277,0.1437730080332774,0.013697916806607603,0.4891221800348852,0.04660092337244309,48.878754049640925,4.656904072200022
220401-LD-118.07,LD-118.07,4.6768335624284075e-6,1.690926084744531e-7,5.317218759673925e-7,1.690926084744531e-7,5.317218759673925e-7,0.036155361574734576,0.11369270872476808
220418-LD-118.08,LD-118.08,1.609966758675079e-6,4.381441054613936e-7,1.2440648720424915e-6,4.381441054613936e-7,1.2440648720424915e-6,0.272144814854416,0.772727054977392
220418-LD-118.09,LD-118.09,1.2664006513647644e-6,7.028837462235649e-6,3.444463034759358e-6,7.028837462235649e-6,3.444463034759358e-6,5.550247826121116,2.7198841307033104
210828-LD-119.01,LD-119.01,0.0026203510894158063,1.1401137565914745,0.5709925442782634,11.310121312362257,5.664342620993008,435.0996174507505,217.9068852966429
210828-LD-119.02,LD-119.02,0.004729576649321875,0.9395067851679513,0.5458862970631861,10.53511715229772,6.121271482213497,198.64500669476567,115.4196955749634
211203-LD-119.06,LD-119.06,3.811248051378271e-7,1,1,2684.0447491381497,2684.0447491381497,2623812.4271086673,2623812.4271086673
220107-LD-119.08,LD-119.08,1.8260955341369056e-7,1,2.0050259533073927e-4,1355.3097248123327,0.27174311730186274,5476164.7531909915,1097.9852454735112
220207-LD-119.10,LD-119.10,2.533206839444377e-4,0.16806163609339506,0.0548186379775531,3.0728307670195156,1.0023013062298147,663.4343215742184,216.40016568712875
220401-LD-119.12,LD-119.12,3.16403882517049e-7,9.3061808e-4,1,9.3061808e-4,1,2941.2347048233673,3160517.4754646583
220401-LD-119.13,LD-119.13,9.285594041391859e-7,1,1,1,1,1076937.0225990468,1076937.0225990468
210828-LD-120.01,LD-120.01,0.009968381816781871,0.6637396381225396,1.1258904876928217,5.0550978058271525,8.574878170658362,66.58449187862439,112.94616402005926
210828-LD-121.01,LD-121.01,6.671437005520747e-4,0.5685793786728865,1.2828487410394065,1.5532440118234905,3.5044836303166833,852.2592332092408,1922.8971808889503
210828-LD-121.05,LD-121.05,0.001531375172920603,0.03176711108608522,0.05648849676946921,0.0028674093355749155,0.005098847123694505,20.744172719934937,36.88743148534638
211004-LD-121-09,LD-121.09,0.003338104135928914,1.5734720179954425,0.1362885303032948,1.45409075e-5,1.2594815095446436e-6,471.3669657754949,40.828124214695585
210828-LD-123.01,LD-123.01,18.899192201029408,210.74745193314837,200.9279573875293,84.67478569584037,80.72947775183013,11.151135439623143,10.6315632567928
210828-LD-123.02,LD-123.02,1.8211071895494555,109.12371309725752,83.08133557099947,118.98422759614522,90.58863797789844,59.92163104043035,45.62133192805302
211004-LD-123-06,LD-123.06,13.68070242225858,277777.31043960905,277777.31043960905,618818.4755290193,618818.4755290193,20304.31639150807,20304.31639150807
211004-LD-123-07,LD-123.07,0.05684573399159209,11394.554259567332,11394.554259567332,29099.297032735376,29099.297032735376,200446.95458154648,200446.95458154648
211004-LD-123-10,LD-123.10,0.4283414777706165,48458.71956921141,48458.71956921141,75870.76988900412,75870.76988900412,113131.04633579709,113131.04633579709
211004-LD-123-11,LD-123.11,0.032698891674088265,6857.125494012556,6857.125494012556,7812.961943035801,7812.961943035801,209705.13503509297,209705.13503509297
211004-LD-123-12,LD-123.12,0.5709619769779767,63167.12629800415,63167.12629800415,129843.98657711878,129843.98657711878,110632.80716579249,110632.80716579249
211004-LD-123-16,LD-123.16,1.341884399386175,43679.124661674774,43679.124661674774,409516.1344972166,409516.1344972166,32550.58683270715,32550.58683270715
211025-LD-123.18,LD-123.18,2.7751287941196794,0.015275281468539055,0.03250675891632919,0.22504239416471003,0.47890435722134084,0.005504350465069009,0.011713603702000763
211025-LD-123.19,LD-123.19,6.266829974514115e-4,1.4449510373273694e-4,1,1.4449510373273694e-4,1,0.23057128455753267,1595.7030972067064
211106-LD-123.23,LD-123.23,2.1569771735207362e-4,1.600683367130311e-5,4.8842512554247584e-5,1.600683367130311e-5,4.8842512554247584e-5,0.07420956451373048,0.2264396357728912
211203-LD-123.26,LD-123.26,0.0018558525909090913,1.531125501809806e-5,2.2891677920924033e-5,1.531125501809806e-5,2.2891677920924033e-5,0.008250253868814993,0.012334857861588307
211203-LD-123.28,LD-123.28,1.0310292171717172e-4,6.719749295978049e-7,7.674997691356739e-7,6.719749295978049e-7,7.674997691356739e-7,0.006517515880307861,0.007444015711223509
211203-LD-123.29,LD-123.29,1,2.573896669985618e-6,2.9112523728813556e-6,2.573896669985618e-6,2.9112523728813556e-6,2.573896669985618e-6,2.9112523728813556e-6
220706-LD-123.30,LD-123.30,4.747529883720931e-4,1.744429181974957e-6,2.2016307199316384e-6,1.744429181974957e-6,2.2016307199316384e-6,0.00367439326281342,0.004637423615764763
211203-LD-123.31,LD-123.31,1,4.2684986698468034e-06,4.982996518711923e-6,4.2684986698468034e-06,4.982996518711923e-6,4.2684986698468034e-06,4.982996518711923e-6
211203-LD-123.32,LD-123.32,1,1.8742811568516879e-6,2.1709288422649134e-6,1.8742811568516879e-6,2.1709288422649134e-6,1.8742811568516879e-6,2.1709288422649134e-6
211203-LD-123.34,LD-123.34,1,2.437704526404023e-6,3.0282773272214384e-6,2.437704526404023e-6,3.0282773272214384e-6,2.437704526404023e-6,3.0282773272214384e-6
220107-LD-123.36,LD-123.36,2.5125388923076928e-5,1.544645598194131e-6,1.996016695072823e-6,1.544645598194131e-6,1.996016695072823e-6,0.06147748012670243,0.07944222082228311
